GENENAME,CHEMBL_ID
nadE,CHEMBL5271
murI,CHEMBL5298
HRH3,CHEMBL5299
TOP3A,CHEMBL5300
NPC1L1,CHEMBL5301
NPC1L1,CHEMBL5302
blaPER-2,CHEMBL5303
NR1I1,CHEMBL5304
VDR,CHEMBL5304
blaACC-4,CHEMBL5305
MLNR,CHEMBL5306
GHSR,CHEMBL5307
IPF_141,CHEMBL5308
pef,CHEMBL5308
pHN3A11_013,CHEMBL5308
qepA,CHEMBL5308
qepA1,CHEMBL5308
blaTEM-158,CHEMBL5309
botA,CHEMBL5344
UL54,CHEMBL5345
Tyr,CHEMBL5346
G6PD,CHEMBL5347
chiB,CHEMBL5348
FCG1,CHEMBL5349
FCGR1,CHEMBL5349
FCGR1A,CHEMBL5349
IGFR1,CHEMBL5349
BMP2B,CHEMBL5350
BMP4,CHEMBL5350
DVR4,CHEMBL5350
luxR,CHEMBL5351
pag,CHEMBL5352
pagA,CHEMBL5352
Scd1,CHEMBL5353
Aldh1,CHEMBL5354
Aldh1a4,CHEMBL5354
Aldh1a7,CHEMBL5354
Aldh-pb,CHEMBL5354
ERG7,CHEMBL5355
CAS1,CHEMBL5356
CYC ,CHEMBL5356
TPR,CHEMBL5394
ARE1,CHEMBL5395
CDK8,CHEMBL5395
GIG2,CHEMBL5395
SRB10,CHEMBL5395
SSN3,CHEMBL5395
UME5,CHEMBL5395
cya,CHEMBL5396
LTP1,CHEMBL5397
HNF4,CHEMBL5398
HNF4A,CHEMBL5398
NR2A1,CHEMBL5398
TCF14,CHEMBL5398
ADCYAP1R1,CHEMBL5399
Ahr,CHEMBL5400
STAT6,CHEMBL5401
Aprf,CHEMBL5402
Stat3,CHEMBL5402
STAT5,CHEMBL5403
STAT5A,CHEMBL5403
TLK2,CHEMBL5404
STK32C,CHEMBL5405
YANK3,CHEMBL5405
CARM1,CHEMBL5406
PRMT4,CHEMBL5406
MYLK4,CHEMBL5426
SGK085,CHEMBL5426
HIPK1,CHEMBL5427
KIAA0630,CHEMBL5427
MYAK,CHEMBL5427
NBAK2,CHEMBL5427
Aadacl1,CHEMBL5428
Kiaa1363,CHEMBL5428
Nceh1,CHEMBL5428
Rps6kb1,CHEMBL5429
Oprm1,CHEMBL5430
hisD,CHEMBL5431
MAP4K3,CHEMBL5432
RAB8IPL1,CHEMBL5432
NTPH,CHEMBL5433
TPH2,CHEMBL5433
KIAA0623,CHEMBL5435
ULK2,CHEMBL5435
sqle,CHEMBL5436
B9T59_27555,CHEMBL5437
BE932_00465,CHEMBL5437
BE957_00495,CHEMBL5437
BE963_02570,CHEMBL5437
blaKPC-2,CHEMBL5437
C2U48_27570,CHEMBL5437
C2U48_28155,CHEMBL5437
D0X26_01380,CHEMBL5437
D0X26_28895,CHEMBL5437
DXF93_26700,CHEMBL5437
ECONIH1_27660,CHEMBL5437
KPCE_089,CHEMBL5437
pec386IL_00095,CHEMBL5437
UC327_005,CHEMBL5437
blaIMP-19,CHEMBL5438
bcl1,CHEMBL5439
crtM,CHEMBL5440
dfrA17,CHEMBL5441
ADRB1,CHEMBL5471
APO1,CHEMBL5472
A9819_22070,CHEMBL5473
AA102_11560,CHEMBL5473
AC789_1c42450,CHEMBL5473
ACN77_19250,CHEMBL5473
ACN81_20995,CHEMBL5473
ACU57_20285,CHEMBL5473
ACU90_14445,CHEMBL5473
AM270_17490,CHEMBL5473
ARC77_16275,CHEMBL5473
B1K96_22695,CHEMBL5473
BANRA_04734,CHEMBL5473
BHS81_23065,CHEMBL5473
BIZ41_10725,CHEMBL5473
BN17_38091,CHEMBL5473
BON63_23375,CHEMBL5473
BON69_07190,CHEMBL5473
BON76_00095,CHEMBL5473
BTQ04_11665,CHEMBL5473
BTQ06_07390,CHEMBL5473
BvCms35BK_03069,CHEMBL5473
BvCmsC61A_00008,CHEMBL5473
BvCmsKSNP019_00055,CHEMBL5473
BvCmsKSNP073_03335,CHEMBL5473
BvCmsKSNP081_02292,CHEMBL5473
BvCmsKSP018_04286,CHEMBL5473
BvCmsKSP036_00027,CHEMBL5473
BvCmsKSP039_00800,CHEMBL5473
BvCmsKSP054_03593,CHEMBL5473
BvCmsKSP061_00509,CHEMBL5473
BvCmsKSP076_02175,CHEMBL5473
BvCmsKSP081_02658,CHEMBL5473
BvCmsNSNP023_00293,CHEMBL5473
BvCmsNSNP036_00161,CHEMBL5473
BvCmsNSP045_01545,CHEMBL5473
BvCmsNSP052_03480,CHEMBL5473
BvCmsNSP072_03040,CHEMBL5473
BvCmsOUP014_01246,CHEMBL5473
BvCmsSINP011_03630,CHEMBL5473
BvCmsSINP022_00082,CHEMBL5473
BvCmsSINP036_02983,CHEMBL5473
BWP17_14275,CHEMBL5473
C5P01_22955,CHEMBL5473
C5P43_20560,CHEMBL5473
C5Y95_19595,CHEMBL5473
C6669_08310,CHEMBL5473
C7235_24415,CHEMBL5473
C7B02_21205,CHEMBL5473
C9200_17030,CHEMBL5473
C9255_17765,CHEMBL5473
C9E67_29385,CHEMBL5473
CDL49_18910,CHEMBL5473
CF006_18400,CHEMBL5473
CG692_21980,CHEMBL5473
CI641_012655,CHEMBL5473
CJU64_22950,CHEMBL5473
COD46_25765,CHEMBL5473
CR538_24920,CHEMBL5473
CR539_01005,CHEMBL5473
CRE06_19280,CHEMBL5473
CRM83_19345,CHEMBL5473
CT142_20905,CHEMBL5473
CVH05_04685,CHEMBL5473
D2184_26305,CHEMBL5473
D2F89_14195,CHEMBL5473
D3I61_22830,CHEMBL5473
D7K63_18860,CHEMBL5473
D7K66_18800,CHEMBL5473
D9D20_12130,CHEMBL5473
D9I11_18365,CHEMBL5473
D9J44_20145,CHEMBL5473
D9K48_10480,CHEMBL5473
D9L89_19850,CHEMBL5473
D9X97_21110,CHEMBL5473
DAH26_20515,CHEMBL5473
DEO11_21270,CHEMBL5473
DEO19_15555,CHEMBL5473
DL455_16090,CHEMBL5473
DMI04_16375,CHEMBL5473
DNQ45_10985,CHEMBL5473
DQF57_17175,CHEMBL5473
DQO13_20600,CHEMBL5473
DS732_00860,CHEMBL5473
DTL43_12880,CHEMBL5473
DTL84_18815,CHEMBL5473
EAI46_01575,CHEMBL5473
EB509_11155,CHEMBL5473
EB510_15845,CHEMBL5473
EB515_17870,CHEMBL5473
ECs4785,CHEMBL5473
ED225_14910,CHEMBL5473
ED607_08890,CHEMBL5473
ED611_19750,CHEMBL5473
ED903_20195,CHEMBL5473
ED944_17815,CHEMBL5473
EEA45_12210,CHEMBL5473
EF173_19355,CHEMBL5473
EFV08_20840,CHEMBL5473
EJC75_18960,CHEMBL5473
ERS085374_02951,CHEMBL5473
ERS085383_03354,CHEMBL5473
ERS085404_03021,CHEMBL5473
EXM29_08980,CHEMBL5473
EXX24_20325,CHEMBL5473
EXX78_17905,CHEMBL5473
EYY78_02745,CHEMBL5473
HmCmsJML079_02143,CHEMBL5473
HW43_00905,CHEMBL5473
NCTC11022_04121,CHEMBL5473
NCTC11023_04464,CHEMBL5473
NCTC11123_04781,CHEMBL5473
NCTC11124_00209,CHEMBL5473
NCTC11181_02145,CHEMBL5473
NCTC11341_02614,CHEMBL5473
NCTC8985_04209,CHEMBL5473
NCTC9701_05141,CHEMBL5473
NCTC9706_02143,CHEMBL5473
NCTC9962_03420,CHEMBL5473
NCTC9965_05011,CHEMBL5473
PU06_03305,CHEMBL5473
RX35_03620,CHEMBL5473
SAMEA3472031_04126,CHEMBL5473
SAMEA3472035_04203,CHEMBL5473
SAMEA3472043_04318,CHEMBL5473
SAMEA3472049_04047,CHEMBL5473
SAMEA3472070_04347,CHEMBL5473
SAMEA3472079_01798,CHEMBL5473
SAMEA3472089_04211,CHEMBL5473
SAMEA3472114_03883,CHEMBL5473
SAMEA3472152_03610,CHEMBL5473
SAMEA3484433_03481,CHEMBL5473
SAMEA3484444_03493,CHEMBL5473
SAMEA3484446_04463,CHEMBL5473
SAMEA3485110_04485,CHEMBL5473
SAMEA3751242_04011,CHEMBL5473
SAMEA3751400_04580,CHEMBL5473
SAMEA3752686_04383,CHEMBL5473
SAMEA3753064_04276,CHEMBL5473
SAMEA3753093_03787,CHEMBL5473
SAMEA3753105_03955,CHEMBL5473
SAMEA3753290_04258,CHEMBL5473
WQ89_25725,CHEMBL5473
yihG,CHEMBL5473
LGALS9,CHEMBL5474
LGALS8,CHEMBL5475
BMPR1B,CHEMBL5476
F2RL2,CHEMBL5477
PAR3,CHEMBL5477
ant ,CHEMBL5478
nhaA,CHEMBL5478
HGF,CHEMBL5479
HPTA,CHEMBL5479
PFP,CHEMBL5480
PRF1,CHEMBL5480
PLA2G2A,CHEMBL5481
bla,CHEMBL5482
oxa10,CHEMBL5482
pse2,CHEMBL5482
INSRR,CHEMBL5483
IRR,CHEMBL5483
CDC72 ,CHEMBL5484
NMT1,CHEMBL5484
DAMOX,CHEMBL5485
DAO,CHEMBL5485
Insr,CHEMBL5486
Mgf,CHEMBL5513
Mpf,CHEMBL5513
Stat5a,CHEMBL5513
HD,CHEMBL5514
HTT,CHEMBL5514
IT15,CHEMBL5514
PKC1,CHEMBL5515
ABHD12,CHEMBL5516
FRP,CHEMBL5517
FRP1,CHEMBL5517
SARP2,CHEMBL5517
SFRP1,CHEMBL5517
MAP4K6,CHEMBL5518
MINK,CHEMBL5518
MINK1,CHEMBL5518
YSK2,CHEMBL5518
ZC3,CHEMBL5518
DCAMKL2,CHEMBL5519
DCDC3B,CHEMBL5519
DCK2,CHEMBL5519
DCLK2,CHEMBL5519
CSNK1A1L,CHEMBL5520
DAGLB,CHEMBL5521
TRPV3,CHEMBL5522
MYO3A,CHEMBL5546
ANKK1,CHEMBL5547
PKK2,CHEMBL5547
SGK288,CHEMBL5547
GPR73L1,CHEMBL5548
PKR2,CHEMBL5548
PROKR2,CHEMBL5548
TTL,CHEMBL5549
COQ8A,CHEMBL5550
CNT1,CHEMBL5551
SLC28A1,CHEMBL5551
SOK1,CHEMBL5552
STK25,CHEMBL5552
YSK1,CHEMBL5552
DBX,CHEMBL5553
DDX3,CHEMBL5553
DDX3X,CHEMBL5553
PIK3C2B,CHEMBL5554
SCD,CHEMBL5555
Cmkar4,CHEMBL5556
Cxcr4,CHEMBL5556
ERG,CHEMBL5557
KCNH2,CHEMBL5557
Galnr2,CHEMBL5577
Galr2,CHEMBL5577
CDK2AP1,CHEMBL5578
CDKAP1,CHEMBL5578
DOC1,CHEMBL5578
CIT,CHEMBL5579
CRIK,CHEMBL5579
KIAA0949,CHEMBL5579
STK21,CHEMBL5579
ENPP3,CHEMBL5580
PDNP3,CHEMBL5580
RAC2,CHEMBL5581
Lipe,CHEMBL5582
Kcna4,CHEMBL5583
Met,CHEMBL5585
CBR,CHEMBL5586
CBR1,CHEMBL5586
CRN,CHEMBL5586
SDR21C1,CHEMBL5586
CREB1,CHEMBL5587
PRLR,CHEMBL5588
PHO85,CHEMBL5589
SSG3 ,CHEMBL5589
CD49B,CHEMBL4998
ITGA2,CHEMBL4998
AKR1C4,CHEMBL4999
CHDR,CHEMBL4999
Ptgfr,CHEMBL5000
Gipr,CHEMBL5001
NOT,CHEMBL5002
NR4A2,CHEMBL5002
NURR1,CHEMBL5002
TINUR,CHEMBL5002
CAK1,CHEMBL5003
CIV1 ,CHEMBL5003
hindIIIR,CHEMBL5004
CRK,CHEMBL5005
GPR12,CHEMBL5006
Gli,CHEMBL5007
Gli1,CHEMBL5007
LGALS7,CHEMBL5008
LGALS7B,CHEMBL5008
PIG1,CHEMBL5008
Sgpl1,CHEMBL5009
Abhd6,CHEMBL5010
Cmr1,CHEMBL5011
Trpm8,CHEMBL5011
bla,CHEMBL5012
OXY,CHEMBL5012
cmeA,CHEMBL5013
GNRHR,CHEMBL5647
PNP,CHEMBL5648
GPR73,CHEMBL5649
PKR1,CHEMBL5649
PROKR1,CHEMBL5649
BRSK1,CHEMBL5650
KIAA1811,CHEMBL5650
SAD1,CHEMBL5650
SADB,CHEMBL5650
CLIK1,CHEMBL5651
PDIK1,CHEMBL5651
STK35,CHEMBL5651
STK35L1,CHEMBL5651
GPR119,CHEMBL5652
Nkt,CHEMBL5653
Oat1,CHEMBL5653
Slc22a6,CHEMBL5653
MYO3B,CHEMBL5654
NAGA,CHEMBL5655
Daglb,CHEMBL5656
Hrh4,CHEMBL5657
MGST1L1,CHEMBL5658
MPGES1,CHEMBL5658
PGES,CHEMBL5658
PIG12,CHEMBL5658
PTGES,CHEMBL5658
RIOK3,CHEMBL5659
SUDD,CHEMBL5659
HEC,CHEMBL5660
HEC1,CHEMBL5660
KNTC2,CHEMBL5660
NDC80,CHEMBL5660
CRM1,CHEMBL5661
XPO1,CHEMBL5661
DCAMKL1,CHEMBL5683
DCDC3A,CHEMBL5683
DCLK1,CHEMBL5683
KIAA0369,CHEMBL5683
MUSK,CHEMBL5684
OCT1,CHEMBL5685
SLC22A1,CHEMBL5685
pfk,CHEMBL5686
asd,CHEMBL5687
pyrF,CHEMBL5688
TPH,CHEMBL5689
TPH1,CHEMBL5689
TPRH,CHEMBL5689
TRPH,CHEMBL5689
ftsZ,CHEMBL5690
ADPRT,CHEMBL5691
PARP1,CHEMBL5691
ADCYAP1,CHEMBL5692
ampC,CHEMBL5693
LIG1,CHEMBL5694
ALPI,CHEMBL5695
GGT,CHEMBL5696
GGT1,CHEMBL5696
APT1LG1,CHEMBL5714
CD95L,CHEMBL5714
FASL,CHEMBL5714
FASLG,CHEMBL5714
TNFSF6,CHEMBL5714
PXN,CHEMBL5715
NR2C2,CHEMBL5716
TAK1,CHEMBL5716
TR4,CHEMBL5716
HTR1B,CHEMBL5717
Jnk1,CHEMBL5718
Mapk8,CHEMBL5718
Prkm8,CHEMBL5718
CDK8,CHEMBL5719
P2RY1,CHEMBL5720
GMPS,CHEMBL5721
CD39,CHEMBL5722
ENTPD1,CHEMBL5722
Aac1,CHEMBL5723
Nat1,CHEMBL5723
Aac2,CHEMBL5724
Nat2,CHEMBL5724
Fads1,CHEMBL5725
Elovl6,CHEMBL5726
Lce,CHEMBL5726
Masr,CHEMBL5726
Fads1,CHEMBL5727
CDKL2,CHEMBL5728
CBP,CHEMBL5747
CREBBP,CHEMBL5747
ABCC2,CHEMBL5748
CMOAT,CHEMBL5748
CMOAT1,CHEMBL5748
CMRP,CHEMBL5748
MRP2,CHEMBL5748
HPK1,CHEMBL5749
MAP4K1,CHEMBL5749
HTATIP,CHEMBL5750
KAT5,CHEMBL5750
TIP60,CHEMBL5750
bla1,CHEMBL5751
ache,CHEMBL5752
COQ8B,CHEMBL5753
KIAA1860,CHEMBL5754
MARK4,CHEMBL5754
MARKL1,CHEMBL5754
cyaC,CHEMBL5755
Dao,CHEMBL5756
Dao1,CHEMBL5756
Accn3,CHEMBL5757
Asic3,CHEMBL5757
Drasic,CHEMBL5757
Fak,CHEMBL5773
Fak1,CHEMBL5773
Ptk2,CHEMBL5773
Mgll,CHEMBL5774
Cig30,CHEMBL5775
Elovl3,CHEMBL5775
MAP3K7,CHEMBL5776
TAK1,CHEMBL5776
BCL2L11,CHEMBL5777
BIM,CHEMBL5777
FOXO3,CHEMBL5778
FOXO3A,CHEMBL5778
LAT,CHEMBL5779
CNT2,CHEMBL5780
SLC28A2,CHEMBL5780
5-HTR2A,CHEMBL5781
HTR2A,CHEMBL5781
scaIR,CHEMBL5782
fadD17,CHEMBL5783
ARK5,CHEMBL5784
KIAA0537,CHEMBL5784
NUAK1,CHEMBL5784
OMPHK1,CHEMBL5784
EIF2AK2,CHEMBL5785
PKR,CHEMBL5785
PRKR,CHEMBL5785
LTA4H,CHEMBL5786
Cf3,CHEMBL5787
Cf-3,CHEMBL5787
F3,CHEMBL5787
M6PR,CHEMBL5788
MPR46,CHEMBL5788
MPRD,CHEMBL5788
GMA,CHEMBL5807
MAG,CHEMBL5807
CDC2L1,CHEMBL5808
CDK11,CHEMBL5808
CDK11B,CHEMBL5808
PITSLREA,CHEMBL5808
PK58,CHEMBL5808
Erk1,CHEMBL5809
Mapk3,CHEMBL5809
Prkm3,CHEMBL5809
EPH,CHEMBL5810
EPHA1,CHEMBL5810
EPHT,CHEMBL5810
EPHT1,CHEMBL5810
MSR1,CHEMBL5811
SCARA1,CHEMBL5811
DNM2,CHEMBL5812
DYN2,CHEMBL5812
APO2L,CHEMBL5813
TNFSF10,CHEMBL5813
TRAIL,CHEMBL5813
EDH17B4,CHEMBL5814
HSD17B4,CHEMBL5814
SDR8C1,CHEMBL5814
CCR9,CHEMBL5815
GPR28,CHEMBL5815
atsA,CHEMBL5816
STAT5B,CHEMBL5817
PKX1,CHEMBL5818
PRKX,CHEMBL5818
NEK4,CHEMBL5819
STK2,CHEMBL5819
MMP9,CHEMBL5846
AKR1C2,CHEMBL5847
DDH2,CHEMBL5847
IMA1,CHEMBL5848
MRGPRX2,CHEMBL5849
MRGX2,CHEMBL5849
MRGPRX1,CHEMBL5850
MRGX1,CHEMBL5850
SNSR3,CHEMBL5850
SNSR4,CHEMBL5850
BIRC8,CHEMBL5851
ILP2,CHEMBL5851
GPR103,CHEMBL5852
QRFPR,CHEMBL5852
DGAT2,CHEMBL5853
ADCY10,CHEMBL5854
SAC,CHEMBL5854
KIAA1901,CHEMBL5855
NEK1,CHEMBL5855
ALS2CR7,CHEMBL5856
CDK15,CHEMBL5856
PFTK2,CHEMBL5856
TA1,CHEMBL5857
TAAR1,CHEMBL5857
TAR1,CHEMBL5857
TRAR1,CHEMBL5857
alaS,CHEMBL5858
serS,CHEMBL5886
DDO,CHEMBL5887
MAP3K14,CHEMBL5888
NIK,CHEMBL5888
KIAA0591,CHEMBL5889
KIAA1448,CHEMBL5889
KIF1B,CHEMBL5889
ECE2,CHEMBL5890
KIAA0604 ,CHEMBL5890
HRMT1L3,CHEMBL5891
PRMT3,CHEMBL5891
ETBRLP2,CHEMBL5892
GPR37L1,CHEMBL5892
RNASEH1,CHEMBL5893
RNH1,CHEMBL5893
DNASE2,CHEMBL5894
DNASE2A,CHEMBL5894
DNL2,CHEMBL5894
ampC,CHEMBL5895
JHDM3A,CHEMBL5896
JMJD2,CHEMBL5896
JMJD2A,CHEMBL5896
KDM4A,CHEMBL5896
KIAA0677,CHEMBL5896
CD39L3,CHEMBL5897
ENTPD3,CHEMBL5897
LPO,CHEMBL5898
SAPX,CHEMBL5898
ADE2,CHEMBL5922
AIRC,CHEMBL5922
PAICS,CHEMBL5922
PAIS,CHEMBL5922
ALD1,CHEMBL5923
ALDH,CHEMBL5923
ALDH1,CHEMBL5923
A1S9T,CHEMBL5924
UBA1,CHEMBL5924
UBE1,CHEMBL5924
ENPP1,CHEMBL5925
M6S1,CHEMBL5925
NPPS,CHEMBL5925
PC1,CHEMBL5925
PDNP1,CHEMBL5925
Irf1,CHEMBL5927
bamHIR,CHEMBL5928
AAT1,CHEMBL5929
GPT,CHEMBL5929
GPT1,CHEMBL5929
CRFBP,CHEMBL5930
CRHBP,CHEMBL5930
NCE103,CHEMBL5931
NCE3 ,CHEMBL5931
LIMK2,CHEMBL5932
HST2,CHEMBL5933
CHRNA7,CHEMBL5934
Lipe,CHEMBL5935
Ephb2,CHEMBL5961
Nuk,CHEMBL5961
Sek3,CHEMBL5961
PLTP,CHEMBL5962
F2RL1,CHEMBL5963
GPR11,CHEMBL5963
PAR2,CHEMBL5963
AQP4,CHEMBL5964
Aqp4,CHEMBL5965
FCGRT,CHEMBL5966
FCRN,CHEMBL5966
KIF2C,CHEMBL5967
KNSL6,CHEMBL5967
GPR23,CHEMBL5968
LPA4,CHEMBL5968
LPAR4,CHEMBL5968
P2RY9,CHEMBL5968
PIP5K1A,CHEMBL5969
MAP3K3,CHEMBL5970
MAPKKK3,CHEMBL5970
MEKK3,CHEMBL5970
SMO,CHEMBL5971
SMOH,CHEMBL5971
Abhd12,CHEMBL5972
Ca15,CHEMBL5973
Car15,CHEMBL5973
DHRS9,CHEMBL5974
RDH15,CHEMBL5974
SDR9C4,CHEMBL5974
RIO1,CHEMBL5975
RIOK1,CHEMBL5975
RIOK2,CHEMBL6000
ELOVL1,CHEMBL6001
SSC1,CHEMBL6001
CDC2L6,CHEMBL6002
CDK11,CHEMBL6002
CDK19,CHEMBL6002
KIAA1028,CHEMBL6002
SPOGA1,CHEMBL6003
SPOGA4,CHEMBL6003
STK22A,CHEMBL6003
STK22D,CHEMBL6003
TSSK1,CHEMBL6003
TSSK1B,CHEMBL6003
QTRT1,CHEMBL6004
TGT,CHEMBL6004
TGUT,CHEMBL6004
STK33,CHEMBL6005
KIAA0722,CHEMBL6006
ULK1,CHEMBL6006
ANKTM1,CHEMBL6007
TRPA1,CHEMBL6007
CBR3,CHEMBL6008
AGRP1,CHEMBL6009
DGAT,CHEMBL6009
DGAT1,CHEMBL6009
CDK2AP2,CHEMBL6010
DOC1R,CHEMBL6010
COI,CHEMBL6011
COXI,CHEMBL6011
MTCO1,CHEMBL6011
MT-CO1,CHEMBL6011
Ikbkb,CHEMBL6012
Ikkb,CHEMBL6012
Ugcg,CHEMBL6013
Nfat2,CHEMBL6034
Nfatc,CHEMBL6034
Nfatc1,CHEMBL6034
Trxr1,CHEMBL6035
Txnrd1,CHEMBL6035
DDAH,CHEMBL6036
DDAH1,CHEMBL6036
vanA,CHEMBL6037
Pth1r,CHEMBL6038
Pthr,CHEMBL6038
Pthr1,CHEMBL6038
DNApol-alpha,CHEMBL6039
DNApol-alpha180,CHEMBL6039
POLA ,CHEMBL6039
F2r,CHEMBL6041
Par1,CHEMBL6041
D3F15S2,CHEMBL6042
DNF15S2,CHEMBL6042
HGFL,CHEMBL6042
MST1,CHEMBL6042
f1pep1,CHEMBL6043
glr,CHEMBL6078
murI,CHEMBL6078
INT4,CHEMBL6079
WNT3,CHEMBL6079
Smo,CHEMBL6080
Smoh,CHEMBL6080
DDAH1,CHEMBL6081
SIK,CHEMBL6082
SIK1,CHEMBL6082
SNF1LK,CHEMBL6082
ANKRD3,CHEMBL6083
DIK,CHEMBL6083
RIPK4,CHEMBL6083
Tlr7,CHEMBL6085
hisG,CHEMBL6086
RAC3,CHEMBL6087
CDC42,CHEMBL6088
BLU,CHEMBL6089
UBE2N,CHEMBL6089
ACTR2,CHEMBL6090
ARP2,CHEMBL6090
RNASE1,CHEMBL6091
RNS1,CHEMBL6091
CALM,CHEMBL6092
CAM,CHEMBL6092
CALM1,CHEMBL6093
CAM,CHEMBL6093
CAM1,CHEMBL6093
RAC1,CHEMBL6094
TC25 ,CHEMBL6094
ADAM33,CHEMBL6121
C20orf153 ,CHEMBL6121
PLA2G12 ,CHEMBL6122
PLA2G12A,CHEMBL6122
DCAMKL3,CHEMBL6123
DCDC3C,CHEMBL6123
DCLK3,CHEMBL6123
KIAA1765,CHEMBL6123
AHK4,CHEMBL6124
CRE1,CHEMBL6124
RAW1,CHEMBL6124
WOL ,CHEMBL6124
AHK3,CHEMBL6125
ORE12 ,CHEMBL6125
Trp12,CHEMBL6126
Trpv4,CHEMBL6126
Vrl2,CHEMBL6126
Vroac,CHEMBL6126
Tlr9,CHEMBL6128
Dgat,CHEMBL6129
Dgat1,CHEMBL6129
Capn10,CHEMBL6130
BANRA_05422,CHEMBL6131
BE932_08105,CHEMBL6131
BE957_23420,CHEMBL6131
BFD68_26405,CHEMBL6131
BH694_26190,CHEMBL6131
bla_1,CHEMBL6131
bla_2,CHEMBL6131
blaCTX-M,CHEMBL6131
bla CTX-M-15,CHEMBL6131
bla CTXM-15,CHEMBL6131
blaCTX-M15,CHEMBL6131
blaCTX-M-15,CHEMBL6131
blaUOE-1,CHEMBL6131
BMR23_04260,CHEMBL6131
BMR28_12470,CHEMBL6131
C6976_27555,CHEMBL6131
C6986_23925,CHEMBL6131
C6B13_05835,CHEMBL6131
CA268_09065,CHEMBL6131
CA268_27315,CHEMBL6131
CCZ14_27365,CHEMBL6131
CCZ16_28735,CHEMBL6131
CCZ17_27530,CHEMBL6131
CCZ18_27105,CHEMBL6131
CDN87_08160,CHEMBL6131
CI718_17535,CHEMBL6131
CPA47_27255,CHEMBL6131
CRM83_00400,CHEMBL6131
CSB65_19565,CHEMBL6131
CTX-M-15,CHEMBL6131
CY655_16075,CHEMBL6131
D3I61_26900,CHEMBL6131
D3O91_27855,CHEMBL6131
D9N32_01155,CHEMBL6131
DNK79_25245,CHEMBL6131
ECONIH1_02760,CHEMBL6131
ECONIH1_27135,CHEMBL6131
ECTO124_05284,CHEMBL6131
EGT48_26805,CHEMBL6131
EGY17_10665,CHEMBL6131
EJH97_01660,CHEMBL6131
ELV07_26450,CHEMBL6131
ELV11_23415,CHEMBL6131
ELV13_26970,CHEMBL6131
EQ820_22590,CHEMBL6131
EQ830_27280,CHEMBL6131
ERL57_00245,CHEMBL6131
EVY14_26065,CHEMBL6131
ExPECSC065_05080,CHEMBL6131
EXX13_27820,CHEMBL6131
EXX53_26085,CHEMBL6131
MS6198_B109,CHEMBL6131
NCTC13353_05904,CHEMBL6131
RCS46_P0095,CHEMBL6131
RCS50_P0027,CHEMBL6131
RCS53_P0006,CHEMBL6131
RCS59_P0138,CHEMBL6131
RCS61_P0095,CHEMBL6131
RCS64_PI0009,CHEMBL6131
RCS67_P0011,CHEMBL6131
SAMEA3753137_04607,CHEMBL6131
SAMEA3753391_04505,CHEMBL6131
bla,CHEMBL6132
kpc,CHEMBL6132
kpc1,CHEMBL6132
CKX2,CHEMBL6133
CDK14,CHEMBL6162
KIAA0834,CHEMBL6162
PFTK1,CHEMBL6162
KIF4,CHEMBL6163
KIF4A,CHEMBL6163
PARP5A,CHEMBL6164
PARPL,CHEMBL6164
TIN1,CHEMBL6164
TINF1,CHEMBL6164
TNKS,CHEMBL6164
TNKS1,CHEMBL6164
HGK,CHEMBL6166
KIAA0687,CHEMBL6166
MAP4K4,CHEMBL6166
NIK,CHEMBL6166
LATS1,CHEMBL6167
ABHD16A,CHEMBL6168
BAT5,CHEMBL6168
G5,CHEMBL6168
NG26,CHEMBL6168
pk7,CHEMBL6169
CYB5,CHEMBL6170
CYB5A,CHEMBL6170
Cyp1a1,CHEMBL6171
Cyp1a-1,CHEMBL6171
DAO,CHEMBL6172
COI,CHEMBL6173
COXI,CHEMBL6173
MTCO1,CHEMBL6173
MT-CO1,CHEMBL6173
COII,CHEMBL6174
COX2,CHEMBL6174
COXII,CHEMBL6174
MTCO2,CHEMBL6174
MT-CO2,CHEMBL6174
ACVR2,CHEMBL5616
ACVR2A,CHEMBL5616
Wnt3a,CHEMBL5617
Wnt-3a,CHEMBL5617
ARNT,CHEMBL5618
BHLHE2,CHEMBL5618
APE,CHEMBL5619
APE1,CHEMBL5619
APEX,CHEMBL5619
APEX1,CHEMBL5619
APX,CHEMBL5619
HAP1,CHEMBL5619
REF1,CHEMBL5619
LMP7,CHEMBL5620
PSMB5i,CHEMBL5620
PSMB8,CHEMBL5620
RING10,CHEMBL5620
Y2,CHEMBL5620
URA1,CHEMBL5621
Ctsg,CHEMBL5622
3ch134,CHEMBL5623
Dusp1,CHEMBL5623
Mkp1,CHEMBL5623
Ptpn10,CHEMBL5623
Ptpn16,CHEMBL5623
LAP3,CHEMBL5624
chs-1,CHEMBL5625
SHC,CHEMBL5626
SHC1,CHEMBL5626
SHCA,CHEMBL5626
LTK,CHEMBL5627
TYK1,CHEMBL5627
Rac1,CHEMBL5628
cyp125,CHEMBL5629
dxr,CHEMBL5630
canA ,CHEMBL5631
mtcA1,CHEMBL5631
Casp3,CHEMBL5632
Cpp32,CHEMBL5632
mbtA,CHEMBL5662
ddn,CHEMBL5663
kgp,CHEMBL5664
ADAM8,CHEMBL5665
MS2,CHEMBL5665
DLG4,CHEMBL5666
PSD95,CHEMBL5666
PIP4K2B,CHEMBL5667
PIP5K2B,CHEMBL5667
SRPK2,CHEMBL5668
Ephx2,CHEMBL5669
DLK,CHEMBL5671
